input_file,n,si,ti
Sparks_4096x2160_5994fps_HDR10.mp4,2356,26.6,7.37
Sparks_4096x2160_5994fps_HDR10.mp4,2357,26.815,5.648
Sparks_4096x2160_5994fps_HDR10.mp4,2358,27.009,5.472
Sparks_4096x2160_5994fps_HDR10.mp4,2359,27.042,5.998
Sparks_4096x2160_5994fps_HDR10.mp4,2360,27.144,6.11
Sparks_4096x2160_5994fps_HDR10.mp4,2361,27.369,5.381
Sparks_4096x2160_5994fps_HDR10.mp4,2362,27.178,4.681
Sparks_4096x2160_5994fps_HDR10.mp4,2363,27.138,5.681
Sparks_4096x2160_5994fps_HDR10.mp4,2364,26.167,8.441
Sparks_4096x2160_5994fps_HDR10.mp4,2365,25.554,11.418
Sparks_4096x2160_5994fps_HDR10.mp4,2366,24.15,12.784
Sparks_4096x2160_5994fps_HDR10.mp4,2367,24.215,13.107
Sparks_4096x2160_5994fps_HDR10.mp4,2368,24.158,12.902
Sparks_4096x2160_5994fps_HDR10.mp4,2369,25.22,12.344
Sparks_4096x2160_5994fps_HDR10.mp4,2370,24.892,11.659
Sparks_4096x2160_5994fps_HDR10.mp4,2371,24.887,11.364
Sparks_4096x2160_5994fps_HDR10.mp4,2372,24.443,12.034
Sparks_4096x2160_5994fps_HDR10.mp4,2373,24.383,12.765
Sparks_4096x2160_5994fps_HDR10.mp4,2374,24.82,12.547
Sparks_4096x2160_5994fps_HDR10.mp4,2375,26.034,10.844
Sparks_4096x2160_5994fps_HDR10.mp4,2376,26.25,8.446
Sparks_4096x2160_5994fps_HDR10.mp4,2377,26.416,7.785
Sparks_4096x2160_5994fps_HDR10.mp4,2378,26.602,7.554
Sparks_4096x2160_5994fps_HDR10.mp4,2379,26.554,8.101
Sparks_4096x2160_5994fps_HDR10.mp4,2380,26.476,9.153
Sparks_4096x2160_5994fps_HDR10.mp4,2381,26.8,9.354
Sparks_4096x2160_5994fps_HDR10.mp4,2382,26.935,9.381
Sparks_4096x2160_5994fps_HDR10.mp4,2383,27.234,8.115
Sparks_4096x2160_5994fps_HDR10.mp4,2384,27.473,8.01
Sparks_4096x2160_5994fps_HDR10.mp4,2385,27.729,8.52
Sparks_4096x2160_5994fps_HDR10.mp4,2386,27.573,8.986
Sparks_4096x2160_5994fps_HDR10.mp4,2387,27.318,10.273
Sparks_4096x2160_5994fps_HDR10.mp4,2388,26.134,12.145
Sparks_4096x2160_5994fps_HDR10.mp4,2389,25.79,14.019
Sparks_4096x2160_5994fps_HDR10.mp4,2390,25.54,14.649
Sparks_4096x2160_5994fps_HDR10.mp4,2391,26.746,14.12
Sparks_4096x2160_5994fps_HDR10.mp4,2392,27.535,12.717
Sparks_4096x2160_5994fps_HDR10.mp4,2393,28.526,10.736
Sparks_4096x2160_5994fps_HDR10.mp4,2394,28.428,9.683
Sparks_4096x2160_5994fps_HDR10.mp4,2395,28.407,9.991
Sparks_4096x2160_5994fps_HDR10.mp4,2396,28.154,11.061
Sparks_4096x2160_5994fps_HDR10.mp4,2397,28.414,11.636
Sparks_4096x2160_5994fps_HDR10.mp4,2398,28.324,11.004
Sparks_4096x2160_5994fps_HDR10.mp4,2399,28.476,11.003
Sparks_4096x2160_5994fps_HDR10.mp4,2400,28.32,12.761
Sparks_4096x2160_5994fps_HDR10.mp4,2401,27.88,13.195
Sparks_4096x2160_5994fps_HDR10.mp4,2402,28.5,12.537
Sparks_4096x2160_5994fps_HDR10.mp4,2403,28.822,12.137
Sparks_4096x2160_5994fps_HDR10.mp4,2404,28.752,12.389
Sparks_4096x2160_5994fps_HDR10.mp4,2405,28.647,12.93
Sparks_4096x2160_5994fps_HDR10.mp4,2406,28.365,13.844
Sparks_4096x2160_5994fps_HDR10.mp4,2407,28.74,13.782
Sparks_4096x2160_5994fps_HDR10.mp4,2408,29.096,13.109
Sparks_4096x2160_5994fps_HDR10.mp4,2409,29.705,12.501
Sparks_4096x2160_5994fps_HDR10.mp4,2410,29.892,12.047
Sparks_4096x2160_5994fps_HDR10.mp4,2411,30.288,11.311
Sparks_4096x2160_5994fps_HDR10.mp4,2412,30.411,10.468
Sparks_4096x2160_5994fps_HDR10.mp4,2413,30.818,9.985
Sparks_4096x2160_5994fps_HDR10.mp4,2414,30.803,9.142
Sparks_4096x2160_5994fps_HDR10.mp4,2415,31.105,8.583
Sparks_4096x2160_5994fps_HDR10.mp4,2416,30.992,8.714
Sparks_4096x2160_5994fps_HDR10.mp4,2417,31.455,9.429
Sparks_4096x2160_5994fps_HDR10.mp4,2418,31.11,10.397
Sparks_4096x2160_5994fps_HDR10.mp4,2419,31.007,11.446
Sparks_4096x2160_5994fps_HDR10.mp4,2420,30.55,12.623
Sparks_4096x2160_5994fps_HDR10.mp4,2421,31.023,13.279
Sparks_4096x2160_5994fps_HDR10.mp4,2422,30.694,13.1
Sparks_4096x2160_5994fps_HDR10.mp4,2423,31.049,12.51
Sparks_4096x2160_5994fps_HDR10.mp4,2424,31.324,11.936
Sparks_4096x2160_5994fps_HDR10.mp4,2425,31.624,10.62
Sparks_4096x2160_5994fps_HDR10.mp4,2426,31.204,10.346
Sparks_4096x2160_5994fps_HDR10.mp4,2427,31.44,10.905
Sparks_4096x2160_5994fps_HDR10.mp4,2428,31.395,10.358
Sparks_4096x2160_5994fps_HDR10.mp4,2429,31.531,9.813
Sparks_4096x2160_5994fps_HDR10.mp4,2430,30.91,10.068
Sparks_4096x2160_5994fps_HDR10.mp4,2431,30.818,10.021
Sparks_4096x2160_5994fps_HDR10.mp4,2432,30.12,10.661
Sparks_4096x2160_5994fps_HDR10.mp4,2433,30.512,10.825
Sparks_4096x2160_5994fps_HDR10.mp4,2434,30.299,11.047
Sparks_4096x2160_5994fps_HDR10.mp4,2435,30.614,10.635
Sparks_4096x2160_5994fps_HDR10.mp4,2436,30.52,10.394
Sparks_4096x2160_5994fps_HDR10.mp4,2437,30.885,9.841
Sparks_4096x2160_5994fps_HDR10.mp4,2438,30.512,9.461
Sparks_4096x2160_5994fps_HDR10.mp4,2439,30.869,9.452
Sparks_4096x2160_5994fps_HDR10.mp4,2440,30.66,9.917
Sparks_4096x2160_5994fps_HDR10.mp4,2441,30.939,10.401
Sparks_4096x2160_5994fps_HDR10.mp4,2442,30.92,10.714
Sparks_4096x2160_5994fps_HDR10.mp4,2443,31.017,10.786
Sparks_4096x2160_5994fps_HDR10.mp4,2444,31.02,11.005
Sparks_4096x2160_5994fps_HDR10.mp4,2445,31.277,11.22
Sparks_4096x2160_5994fps_HDR10.mp4,2446,31.209,10.104
Sparks_4096x2160_5994fps_HDR10.mp4,2447,31.842,9.546
Sparks_4096x2160_5994fps_HDR10.mp4,2448,31.664,9.807
Sparks_4096x2160_5994fps_HDR10.mp4,2449,31.852,10.103
Sparks_4096x2160_5994fps_HDR10.mp4,2450,31.52,10.708
Sparks_4096x2160_5994fps_HDR10.mp4,2451,31.69,10.918
Sparks_4096x2160_5994fps_HDR10.mp4,2452,31.821,10.707
Sparks_4096x2160_5994fps_HDR10.mp4,2453,32.313,10.045
Sparks_4096x2160_5994fps_HDR10.mp4,2454,31.857,9.866
Sparks_4096x2160_5994fps_HDR10.mp4,2455,32.173,10.159
Sparks_4096x2160_5994fps_HDR10.mp4,2456,32.174,10.657
Sparks_4096x2160_5994fps_HDR10.mp4,2457,6.087,48.925
Sparks_4096x2160_5994fps_HDR10.mp4,2458,6.569,4.562
Sparks_4096x2160_5994fps_HDR10.mp4,2459,7.216,3.802
Sparks_4096x2160_5994fps_HDR10.mp4,2460,7.297,2.535
Sparks_4096x2160_5994fps_HDR10.mp4,2461,7.295,1.159
Sparks_4096x2160_5994fps_HDR10.mp4,2462,6.814,3.192
Sparks_4096x2160_5994fps_HDR10.mp4,2463,6.372,4.3
Sparks_4096x2160_5994fps_HDR10.mp4,2464,6.062,4.955
Sparks_4096x2160_5994fps_HDR10.mp4,2465,6.03,5.535
Sparks_4096x2160_5994fps_HDR10.mp4,2466,5.801,5.975
Sparks_4096x2160_5994fps_HDR10.mp4,2467,5.723,6.235
Sparks_4096x2160_5994fps_HDR10.mp4,2468,5.434,6.791
Sparks_4096x2160_5994fps_HDR10.mp4,2469,5.434,7.464
Sparks_4096x2160_5994fps_HDR10.mp4,2470,5.215,8.066
Sparks_4096x2160_5994fps_HDR10.mp4,2471,5.196,8.63
Sparks_4096x2160_5994fps_HDR10.mp4,2472,5.119,9.188
Sparks_4096x2160_5994fps_HDR10.mp4,2473,5.236,9.68
Sparks_4096x2160_5994fps_HDR10.mp4,2474,5.048,10.003
Sparks_4096x2160_5994fps_HDR10.mp4,2475,5.011,10.231
Sparks_4096x2160_5994fps_HDR10.mp4,2476,4.952,10.519
Sparks_4096x2160_5994fps_HDR10.mp4,2477,5.042,10.82
Sparks_4096x2160_5994fps_HDR10.mp4,2478,4.864,11.303
Sparks_4096x2160_5994fps_HDR10.mp4,2479,4.888,12.223
Sparks_4096x2160_5994fps_HDR10.mp4,2480,4.959,12.983
Sparks_4096x2160_5994fps_HDR10.mp4,2481,5.071,13.462
Sparks_4096x2160_5994fps_HDR10.mp4,2482,4.888,13.764
Sparks_4096x2160_5994fps_HDR10.mp4,2483,4.715,13.928
Sparks_4096x2160_5994fps_HDR10.mp4,2484,4.62,14.109
Sparks_4096x2160_5994fps_HDR10.mp4,2485,4.517,14.136
Sparks_4096x2160_5994fps_HDR10.mp4,2486,4.233,14.051
Sparks_4096x2160_5994fps_HDR10.mp4,2487,4.1,13.82
Sparks_4096x2160_5994fps_HDR10.mp4,2488,4.013,13.566
Sparks_4096x2160_5994fps_HDR10.mp4,2489,4.04,13.214
Sparks_4096x2160_5994fps_HDR10.mp4,2490,3.854,12.917
Sparks_4096x2160_5994fps_HDR10.mp4,2491,3.728,12.802
Sparks_4096x2160_5994fps_HDR10.mp4,2492,3.708,12.871
Sparks_4096x2160_5994fps_HDR10.mp4,2493,3.76,12.875
Sparks_4096x2160_5994fps_HDR10.mp4,2494,3.617,13.126
Sparks_4096x2160_5994fps_HDR10.mp4,2495,3.563,13.258
Sparks_4096x2160_5994fps_HDR10.mp4,2496,3.708,13.68
Sparks_4096x2160_5994fps_HDR10.mp4,2497,3.935,15.523
Sparks_4096x2160_5994fps_HDR10.mp4,2498,3.97,15.543
Sparks_4096x2160_5994fps_HDR10.mp4,2499,4.078,15.368
Sparks_4096x2160_5994fps_HDR10.mp4,2500,4.434,15.713
Sparks_4096x2160_5994fps_HDR10.mp4,2501,4.671,15.859
Sparks_4096x2160_5994fps_HDR10.mp4,2502,4.771,15.502
Sparks_4096x2160_5994fps_HDR10.mp4,2503,4.894,13.919
Sparks_4096x2160_5994fps_HDR10.mp4,2504,5.116,13.103
Sparks_4096x2160_5994fps_HDR10.mp4,2505,5.277,12.627
Sparks_4096x2160_5994fps_HDR10.mp4,2506,5.473,12.259
Sparks_4096x2160_5994fps_HDR10.mp4,2507,5.664,11.852
Sparks_4096x2160_5994fps_HDR10.mp4,2508,5.929,11.685
Sparks_4096x2160_5994fps_HDR10.mp4,2509,6.218,11.599
Sparks_4096x2160_5994fps_HDR10.mp4,2510,6.458,11.575
Sparks_4096x2160_5994fps_HDR10.mp4,2511,6.632,11.526
Sparks_4096x2160_5994fps_HDR10.mp4,2512,6.784,11.546
Sparks_4096x2160_5994fps_HDR10.mp4,2513,6.944,11.275
Sparks_4096x2160_5994fps_HDR10.mp4,2514,7.082,11.092
Sparks_4096x2160_5994fps_HDR10.mp4,2515,7.285,10.878
Sparks_4096x2160_5994fps_HDR10.mp4,2516,7.477,10.704
Sparks_4096x2160_5994fps_HDR10.mp4,2517,7.618,10.791
Sparks_4096x2160_5994fps_HDR10.mp4,2518,7.768,10.894
Sparks_4096x2160_5994fps_HDR10.mp4,2519,7.978,10.958
Sparks_4096x2160_5994fps_HDR10.mp4,2520,8.193,10.895
Sparks_4096x2160_5994fps_HDR10.mp4,2521,8.417,10.78
Sparks_4096x2160_5994fps_HDR10.mp4,2522,8.634,10.619
Sparks_4096x2160_5994fps_HDR10.mp4,2523,8.787,10.5
Sparks_4096x2160_5994fps_HDR10.mp4,2524,8.943,10.244
Sparks_4096x2160_5994fps_HDR10.mp4,2525,9.14,9.698
Sparks_4096x2160_5994fps_HDR10.mp4,2526,9.153,9.315
Sparks_4096x2160_5994fps_HDR10.mp4,2527,9.064,9.407
Sparks_4096x2160_5994fps_HDR10.mp4,2528,9.055,9.659
Sparks_4096x2160_5994fps_HDR10.mp4,2529,9.09,9.759
Sparks_4096x2160_5994fps_HDR10.mp4,2530,9.007,9.94
Sparks_4096x2160_5994fps_HDR10.mp4,2531,9.052,10.113
Sparks_4096x2160_5994fps_HDR10.mp4,2532,9.112,10.028
Sparks_4096x2160_5994fps_HDR10.mp4,2533,9.303,9.723
Sparks_4096x2160_5994fps_HDR10.mp4,2534,9.236,9.484
Sparks_4096x2160_5994fps_HDR10.mp4,2535,9.183,9.451
Sparks_4096x2160_5994fps_HDR10.mp4,2536,9.145,9.402
Sparks_4096x2160_5994fps_HDR10.mp4,2537,9.215,9.106
Sparks_4096x2160_5994fps_HDR10.mp4,2538,9.07,8.888
Sparks_4096x2160_5994fps_HDR10.mp4,2539,8.972,9.072
Sparks_4096x2160_5994fps_HDR10.mp4,2540,8.897,9.285
Sparks_4096x2160_5994fps_HDR10.mp4,2541,9.001,9.582
Sparks_4096x2160_5994fps_HDR10.mp4,2542,8.97,9.758
Sparks_4096x2160_5994fps_HDR10.mp4,2543,9.07,9.682
Sparks_4096x2160_5994fps_HDR10.mp4,2544,9.147,9.499
Sparks_4096x2160_5994fps_HDR10.mp4,2545,9.123,9.584
Sparks_4096x2160_5994fps_HDR10.mp4,2546,8.853,10.103
Sparks_4096x2160_5994fps_HDR10.mp4,2547,8.869,10.454
Sparks_4096x2160_5994fps_HDR10.mp4,2548,8.799,10.39
Sparks_4096x2160_5994fps_HDR10.mp4,2549,9.025,10.125
Sparks_4096x2160_5994fps_HDR10.mp4,2550,9.026,9.788
Sparks_4096x2160_5994fps_HDR10.mp4,2551,9.392,9.22
Sparks_4096x2160_5994fps_HDR10.mp4,2552,9.751,8.401
Sparks_4096x2160_5994fps_HDR10.mp4,2553,10.015,7.652
Sparks_4096x2160_5994fps_HDR10.mp4,2554,9.977,7.374
Sparks_4096x2160_5994fps_HDR10.mp4,2555,9.969,7.686
Sparks_4096x2160_5994fps_HDR10.mp4,2556,9.847,8.202
Sparks_4096x2160_5994fps_HDR10.mp4,2557,9.823,8.741
Sparks_4096x2160_5994fps_HDR10.mp4,2558,9.89,8.998
Sparks_4096x2160_5994fps_HDR10.mp4,2559,9.843,8.676
Sparks_4096x2160_5994fps_HDR10.mp4,2560,9.611,8.897
Sparks_4096x2160_5994fps_HDR10.mp4,2561,9.6,9.268
Sparks_4096x2160_5994fps_HDR10.mp4,2562,9.544,9.414
Sparks_4096x2160_5994fps_HDR10.mp4,2563,9.625,9.484
Sparks_4096x2160_5994fps_HDR10.mp4,2564,9.577,9.696
Sparks_4096x2160_5994fps_HDR10.mp4,2565,9.637,9.879
Sparks_4096x2160_5994fps_HDR10.mp4,2566,9.563,9.844
Sparks_4096x2160_5994fps_HDR10.mp4,2567,9.611,9.759
Sparks_4096x2160_5994fps_HDR10.mp4,2568,9.573,9.737
Sparks_4096x2160_5994fps_HDR10.mp4,2569,9.755,9.547
Sparks_4096x2160_5994fps_HDR10.mp4,2570,9.994,9.077
Sparks_4096x2160_5994fps_HDR10.mp4,2571,10.079,8.739
Sparks_4096x2160_5994fps_HDR10.mp4,2572,10.213,8.552
Sparks_4096x2160_5994fps_HDR10.mp4,2573,10.264,8.21
Sparks_4096x2160_5994fps_HDR10.mp4,2574,10.374,8.042
Sparks_4096x2160_5994fps_HDR10.mp4,2575,10.351,8.247
Sparks_4096x2160_5994fps_HDR10.mp4,2576,10.035,8.676
Sparks_4096x2160_5994fps_HDR10.mp4,2577,9.75,8.934
Sparks_4096x2160_5994fps_HDR10.mp4,2578,9.617,9.252
Sparks_4096x2160_5994fps_HDR10.mp4,2579,9.724,9.291
Sparks_4096x2160_5994fps_HDR10.mp4,2580,10.124,8.612
Sparks_4096x2160_5994fps_HDR10.mp4,2581,10.334,7.417
Sparks_4096x2160_5994fps_HDR10.mp4,2582,10.266,7.391
Sparks_4096x2160_5994fps_HDR10.mp4,2583,10.286,7.766
Sparks_4096x2160_5994fps_HDR10.mp4,2584,10.164,7.644
Sparks_4096x2160_5994fps_HDR10.mp4,2585,9.826,7.882
Sparks_4096x2160_5994fps_HDR10.mp4,2586,9.601,8.444
Sparks_4096x2160_5994fps_HDR10.mp4,2587,9.619,8.155
Sparks_4096x2160_5994fps_HDR10.mp4,2588,9.483,8.227
Sparks_4096x2160_5994fps_HDR10.mp4,2589,9.885,7.452
Sparks_4096x2160_5994fps_HDR10.mp4,2590,10.764,6.429
Sparks_4096x2160_5994fps_HDR10.mp4,2591,10.935,4.608
Sparks_4096x2160_5994fps_HDR10.mp4,2592,10.44,6.384
Sparks_4096x2160_5994fps_HDR10.mp4,2593,9.964,7.587
Sparks_4096x2160_5994fps_HDR10.mp4,2594,9.914,8.052
Sparks_4096x2160_5994fps_HDR10.mp4,2595,9.989,8.068
Sparks_4096x2160_5994fps_HDR10.mp4,2596,10.088,7.925
Sparks_4096x2160_5994fps_HDR10.mp4,2597,10.413,7.59
Sparks_4096x2160_5994fps_HDR10.mp4,2598,10.862,6.915
Sparks_4096x2160_5994fps_HDR10.mp4,2599,11.49,6.066
Sparks_4096x2160_5994fps_HDR10.mp4,2600,11.744,4.927
Sparks_4096x2160_5994fps_HDR10.mp4,2601,11.87,4.195
Sparks_4096x2160_5994fps_HDR10.mp4,2602,11.891,4.569
Sparks_4096x2160_5994fps_HDR10.mp4,2603,11.931,5.015
Sparks_4096x2160_5994fps_HDR10.mp4,2604,11.902,5.301
Sparks_4096x2160_5994fps_HDR10.mp4,2605,11.933,5.385
Sparks_4096x2160_5994fps_HDR10.mp4,2606,12.011,5.08
Sparks_4096x2160_5994fps_HDR10.mp4,2607,12.002,4.48
Sparks_4096x2160_5994fps_HDR10.mp4,2608,11.799,5.094
Sparks_4096x2160_5994fps_HDR10.mp4,2609,11.672,5.675
Sparks_4096x2160_5994fps_HDR10.mp4,2610,11.66,5.477
Sparks_4096x2160_5994fps_HDR10.mp4,2611,11.747,4.584
Sparks_4096x2160_5994fps_HDR10.mp4,2612,11.686,4.171
Sparks_4096x2160_5994fps_HDR10.mp4,2613,11.763,4.687
Sparks_4096x2160_5994fps_HDR10.mp4,2614,11.686,5.173
Sparks_4096x2160_5994fps_HDR10.mp4,2615,11.803,5.26
Sparks_4096x2160_5994fps_HDR10.mp4,2616,11.957,4.823
Sparks_4096x2160_5994fps_HDR10.mp4,2617,12.05,3.833
Sparks_4096x2160_5994fps_HDR10.mp4,2618,11.973,3.15
Sparks_4096x2160_5994fps_HDR10.mp4,2619,11.937,3.734
Sparks_4096x2160_5994fps_HDR10.mp4,2620,11.839,3.923
Sparks_4096x2160_5994fps_HDR10.mp4,2621,11.839,3.761
Sparks_4096x2160_5994fps_HDR10.mp4,2622,11.754,3.581
Sparks_4096x2160_5994fps_HDR10.mp4,2623,11.801,3.405
Sparks_4096x2160_5994fps_HDR10.mp4,2624,11.816,3.464
Sparks_4096x2160_5994fps_HDR10.mp4,2625,11.864,3.775
Sparks_4096x2160_5994fps_HDR10.mp4,2626,11.774,4.053
Sparks_4096x2160_5994fps_HDR10.mp4,2627,11.751,4.129
Sparks_4096x2160_5994fps_HDR10.mp4,2628,11.623,4.236
Sparks_4096x2160_5994fps_HDR10.mp4,2629,11.584,5.184
Sparks_4096x2160_5994fps_HDR10.mp4,2630,11.484,5.778
Sparks_4096x2160_5994fps_HDR10.mp4,2631,8.463,48.485
Sparks_4096x2160_5994fps_HDR10.mp4,2632,8.496,2.345
Sparks_4096x2160_5994fps_HDR10.mp4,2633,8.536,2.365
Sparks_4096x2160_5994fps_HDR10.mp4,2634,8.526,2.515
Sparks_4096x2160_5994fps_HDR10.mp4,2635,8.617,2.461
Sparks_4096x2160_5994fps_HDR10.mp4,2636,8.656,2.369
Sparks_4096x2160_5994fps_HDR10.mp4,2637,8.683,2.24
Sparks_4096x2160_5994fps_HDR10.mp4,2638,8.749,1.814
Sparks_4096x2160_5994fps_HDR10.mp4,2639,8.762,1.802
Sparks_4096x2160_5994fps_HDR10.mp4,2640,8.753,2.473
Sparks_4096x2160_5994fps_HDR10.mp4,2641,8.788,2.638
Sparks_4096x2160_5994fps_HDR10.mp4,2642,8.867,2.183
Sparks_4096x2160_5994fps_HDR10.mp4,2643,8.946,1.751
Sparks_4096x2160_5994fps_HDR10.mp4,2644,8.932,1.38
Sparks_4096x2160_5994fps_HDR10.mp4,2645,8.989,1.538
Sparks_4096x2160_5994fps_HDR10.mp4,2646,8.926,1.773
Sparks_4096x2160_5994fps_HDR10.mp4,2647,8.953,1.604
Sparks_4096x2160_5994fps_HDR10.mp4,2648,8.858,1.621
Sparks_4096x2160_5994fps_HDR10.mp4,2649,8.934,1.966
Sparks_4096x2160_5994fps_HDR10.mp4,2650,8.769,2.304
Sparks_4096x2160_5994fps_HDR10.mp4,2651,8.716,2.526
Sparks_4096x2160_5994fps_HDR10.mp4,2652,8.652,2.836
Sparks_4096x2160_5994fps_HDR10.mp4,2653,8.828,3.073
Sparks_4096x2160_5994fps_HDR10.mp4,2654,8.817,2.792
Sparks_4096x2160_5994fps_HDR10.mp4,2655,8.883,2.295
Sparks_4096x2160_5994fps_HDR10.mp4,2656,8.864,2.119
Sparks_4096x2160_5994fps_HDR10.mp4,2657,8.963,2.104
Sparks_4096x2160_5994fps_HDR10.mp4,2658,8.831,2.166
Sparks_4096x2160_5994fps_HDR10.mp4,2659,8.77,2.745
Sparks_4096x2160_5994fps_HDR10.mp4,2660,8.694,2.89
Sparks_4096x2160_5994fps_HDR10.mp4,2661,8.783,2.86
Sparks_4096x2160_5994fps_HDR10.mp4,2662,8.7,2.602
Sparks_4096x2160_5994fps_HDR10.mp4,2663,8.685,2.492
Sparks_4096x2160_5994fps_HDR10.mp4,2664,8.63,2.333
Sparks_4096x2160_5994fps_HDR10.mp4,2665,8.802,2.109
Sparks_4096x2160_5994fps_HDR10.mp4,2666,8.687,1.884
Sparks_4096x2160_5994fps_HDR10.mp4,2667,8.642,1.993
Sparks_4096x2160_5994fps_HDR10.mp4,2668,8.566,2.418
Sparks_4096x2160_5994fps_HDR10.mp4,2669,8.709,2.506
Sparks_4096x2160_5994fps_HDR10.mp4,2670,8.561,2.374
Sparks_4096x2160_5994fps_HDR10.mp4,2671,8.576,2.319
Sparks_4096x2160_5994fps_HDR10.mp4,2672,8.546,2.343
Sparks_4096x2160_5994fps_HDR10.mp4,2673,8.688,2.498
Sparks_4096x2160_5994fps_HDR10.mp4,2674,8.458,2.861
Sparks_4096x2160_5994fps_HDR10.mp4,2675,8.459,3.285
Sparks_4096x2160_5994fps_HDR10.mp4,2676,8.458,3.382
Sparks_4096x2160_5994fps_HDR10.mp4,2677,8.754,3.038
Sparks_4096x2160_5994fps_HDR10.mp4,2678,8.755,2.349
Sparks_4096x2160_5994fps_HDR10.mp4,2679,8.856,2.014
Sparks_4096x2160_5994fps_HDR10.mp4,2680,8.796,2.255
Sparks_4096x2160_5994fps_HDR10.mp4,2681,8.954,2.56
Sparks_4096x2160_5994fps_HDR10.mp4,2682,8.795,2.65
Sparks_4096x2160_5994fps_HDR10.mp4,2683,8.69,3.06
Sparks_4096x2160_5994fps_HDR10.mp4,2684,8.629,3.747
Sparks_4096x2160_5994fps_HDR10.mp4,2685,8.877,3.762
Sparks_4096x2160_5994fps_HDR10.mp4,2686,8.931,3.317
Sparks_4096x2160_5994fps_HDR10.mp4,2687,9.038,2.917
Sparks_4096x2160_5994fps_HDR10.mp4,2688,9.014,2.843
Sparks_4096x2160_5994fps_HDR10.mp4,2689,9.162,2.758
Sparks_4096x2160_5994fps_HDR10.mp4,2690,9.028,2.379
Sparks_4096x2160_5994fps_HDR10.mp4,2691,8.989,2.312
Sparks_4096x2160_5994fps_HDR10.mp4,2692,8.965,2.58
Sparks_4096x2160_5994fps_HDR10.mp4,2693,9.14,2.618
Sparks_4096x2160_5994fps_HDR10.mp4,2694,9.029,2.58
Sparks_4096x2160_5994fps_HDR10.mp4,2695,9.102,2.39
Sparks_4096x2160_5994fps_HDR10.mp4,2696,9.056,2.139
Sparks_4096x2160_5994fps_HDR10.mp4,2697,9.202,2.061
Sparks_4096x2160_5994fps_HDR10.mp4,2698,9.024,2.073
Sparks_4096x2160_5994fps_HDR10.mp4,2699,9.015,2.384
Sparks_4096x2160_5994fps_HDR10.mp4,2700,8.989,2.585
Sparks_4096x2160_5994fps_HDR10.mp4,2701,9.201,2.326
Sparks_4096x2160_5994fps_HDR10.mp4,2702,9.125,1.95
Sparks_4096x2160_5994fps_HDR10.mp4,2703,9.181,1.852
Sparks_4096x2160_5994fps_HDR10.mp4,2704,9.149,1.882
Sparks_4096x2160_5994fps_HDR10.mp4,2705,9.305,1.919
Sparks_4096x2160_5994fps_HDR10.mp4,2706,9.227,1.654
Sparks_4096x2160_5994fps_HDR10.mp4,2707,9.24,1.516
Sparks_4096x2160_5994fps_HDR10.mp4,2708,9.204,1.923
Sparks_4096x2160_5994fps_HDR10.mp4,2709,9.293,2.386
Sparks_4096x2160_5994fps_HDR10.mp4,2710,9.14,2.601
Sparks_4096x2160_5994fps_HDR10.mp4,2711,9.181,2.53
Sparks_4096x2160_5994fps_HDR10.mp4,2712,9.193,2.173
Sparks_4096x2160_5994fps_HDR10.mp4,2713,9.37,1.712
Sparks_4096x2160_5994fps_HDR10.mp4,2714,9.244,1.163
Sparks_4096x2160_5994fps_HDR10.mp4,2715,9.239,1.31
Sparks_4096x2160_5994fps_HDR10.mp4,2716,9.263,1.157
Sparks_4096x2160_5994fps_HDR10.mp4,2717,9.332,1.144
Sparks_4096x2160_5994fps_HDR10.mp4,2718,9.089,2.382
Sparks_4096x2160_5994fps_HDR10.mp4,2719,9.028,2.969
Sparks_4096x2160_5994fps_HDR10.mp4,2720,8.923,3.195
Sparks_4096x2160_5994fps_HDR10.mp4,2721,9.112,3.116
Sparks_4096x2160_5994fps_HDR10.mp4,2722,9.035,2.604
Sparks_4096x2160_5994fps_HDR10.mp4,2723,9.134,2.065
Sparks_4096x2160_5994fps_HDR10.mp4,2724,9.141,1.65
Sparks_4096x2160_5994fps_HDR10.mp4,2725,9.269,1.483
Sparks_4096x2160_5994fps_HDR10.mp4,2726,9.116,1.831
Sparks_4096x2160_5994fps_HDR10.mp4,2727,9.066,2.261
Sparks_4096x2160_5994fps_HDR10.mp4,2728,9.053,2.593
Sparks_4096x2160_5994fps_HDR10.mp4,2729,9.184,2.602
Sparks_4096x2160_5994fps_HDR10.mp4,2730,9.027,2.61
Sparks_4096x2160_5994fps_HDR10.mp4,2731,9.053,2.669
Sparks_4096x2160_5994fps_HDR10.mp4,2732,9.089,2.824
Sparks_4096x2160_5994fps_HDR10.mp4,2733,9.242,3.085
Sparks_4096x2160_5994fps_HDR10.mp4,2734,9.129,3.158
Sparks_4096x2160_5994fps_HDR10.mp4,2735,9.188,3.027
Sparks_4096x2160_5994fps_HDR10.mp4,2736,9.178,2.795
Sparks_4096x2160_5994fps_HDR10.mp4,2737,9.265,2.52
Sparks_4096x2160_5994fps_HDR10.mp4,2738,9.095,2.335
Sparks_4096x2160_5994fps_HDR10.mp4,2739,9.019,2.681
Sparks_4096x2160_5994fps_HDR10.mp4,2740,8.905,2.841
Sparks_4096x2160_5994fps_HDR10.mp4,2741,8.954,2.64
Sparks_4096x2160_5994fps_HDR10.mp4,2742,8.784,2.455
Sparks_4096x2160_5994fps_HDR10.mp4,2743,8.77,2.499
